Season,Episode,Title,Description,AirDate,Rating,Voters
11,4,Yug Ylimaf,"Brian causes time to move backwards when he tampers with Stewie's time machine, which may result in Stewie being unborn.",11 Nov. 2012,8.3,"(1,881)"
11,5,Joe's Revenge,"Joe, with the help of Peter and Quagmire, looks to track down the person responsible for his injuries.",18 Nov. 2012,7.1,"(1,207)"
11,6,Lois Comes Out of Her Shell,Lois goes through a mid-life crisis; Stewie discovers that his new pet turtle is evil.,25 Nov. 2012,7.3,"(1,353)"
11,7,Friends Without Benefits,Meg finds out that her crush is actually gay and is interested in Chris.,9 Dec. 2012,7.0,"(1,198)"
11,8,"Jesus, Mary and Joseph!",The Griffins decorate their tree while Peter tells the story of Christmas.,23 Dec. 2012,6.8,"(1,325)"
11,9,Space Cadet,The Griffins wind up stuck in orbit on a space shuttle after Peter and Lois send Chris to Florida for space camp.,6 Jan. 2013,7.2,"(1,220)"
11,10,Brian's Play,"Brian receives widespread acclaim for his new play, until Stewie writes one overnight that puts his to shame.",13 Jan. 2013,7.1,"(1,226)"
11,11,The Giggity Wife,"After a drunken night out at Harvard with the guys, Quagmire discovers that he married a decrepit old prostitute.",27 Jan. 2013,7.0,"(1,212)"
11,12,Valentine's Day in Quahog,Shows how the individual characters spend their Valentine's Day.,10 Feb. 2013,7.3,"(1,193)"
11,13,Chris Cross,"Chris is fed up with Meg blackmailing him, so he moves in with Mr. Herbert; Stewie and Brian become huge fans of Anne Murray.",17 Feb. 2013,6.7,"(1,151)"
11,14,Call Girl,"Lois works for a phone sex line and Peter falls in love with her, not knowing that he is actually speaking to his wife.",10 Mar. 2013,6.9,"(1,161)"
11,15,Turban Cowboy,Peter becomes a Muslim but later discovers that he is also part of a terrorist plot to blow up a bridge in Quahog.,17 Mar. 2013,6.7,"(1,267)"
11,16,12 and a Half Angry Men,"Mayor West is on trial for murder, and Brian is the only one on the jury who thinks he is not guilty.",24 Mar. 2013,7.4,"(1,251)"
11,17,Bigfat,Peter reverts back to a feral state after being lost in the Canadian wilderness for two months after a plane crash.,14 Apr. 2013,6.8,"(1,151)"
11,18,Total Recall,Stewie tries to rescue Rupert after he is recalled; Lois hangs out with Joe and Quagmire while Peter is sick.,28 Apr. 2013,7.1,"(1,103)"
11,19,Save the Clam,The guys fight to save The Drunken Clam from closing after Horace dies; Meg gets a job at a funeral home.,5 May 2013,6.6,"(1,094)"
11,20,Farmer Guy,"Due to the high crime rate in Quaghog, the family move to a farm, where they discover a meth lab in the basement.",12 May 2013,7.2,"(1,145)"
11,21,Roads to Vegas,Stewie's teleportation device malfunctions when he and Brian use it to travel to Las Vegas.,19 May 2013,7.8,"(1,356)"
11,22,No Country Club for Old Men,"The Griffins are introduced to the Country Club lifestyle when Chris begins dating the owner's daughter, much to the chagrin of Carter.",19 May 2013,6.7,"(1,128)"
12,1,Finders Keepers,Peter goes on a real-life treasure hunt based on a treasure map from a child's meal menu.,29 Sep. 2013,6.9,"(1,539)"
12,2,Vestigial Peter,"Peter has a vestigial twin growing of his neck, and he has surgery to remove it and have it become a separate entity.",6 Oct. 2013,5.8,"(1,641)"
12,3,Quagmire's Quagmire,Quagmire begins dating a sexually insatiable woman; Stewie finds himself torn between Rupert and his old teddy bear Oscar.,3 Nov. 2013,7.2,"(1,448)"
12,4,A Fistful of Meg,Meg turns to Quagmire for help taking on a school bully; Brian looks for a way to get back at Peter for forcing him to see him naked.,10 Nov. 2013,6.7,"(1,429)"
12,5,Boopa-dee Bappa-dee,The Griffins take a trip to Italy and are forced to deal with annoying immigration laws after Peter destroys the family's passports.,17 Nov. 2013,6.5,"(1,368)"
12,6,Life of Brian,"Brian dies and Stewie cannot use his time machine to save him. Meanwhile, Peter replaces Brian with an Italian dog named Vinny.",24 Nov. 2013,4.7,"(3,050)"
12,7,Into Harmony's Way,Fame gets to Peter when he forms a song writing team with Quagmire.,8 Dec. 2013,6.4,"(1,731)"
12,8,Christmas Guy,"Peter fills Carter with the spirit of Christmas. Meanwhile, Stewie goes back in time to save Brian.",15 Dec. 2013,7.6,"(1,776)"
12,9,Peter Problems,Lately Peter hasn't been able to perform very well in the bedroom. So he asks Quagmire and Joe to step in and help him get his mojo back.,5 Jan. 2014,6.6,"(1,281)"
12,10,Grimm Job,"Peter tells Stewie the stories ""Jack and the Beanstalk,"" ""Little Red Riding Hood,"" and ""Cinderella.""",12 Jan. 2014,6.9,"(1,318)"
12,11,Brian's a Bad Father,"Brian uses his son to get a writing job for a TV show, and Quagmire stops being friends with Peter after Peter shoots him.",26 Jan. 2014,6.1,"(1,293)"
12,12,Mom's the Word,"Peter is seduced by his late mother's longtime friend, while Stewie is distraught over the realities of death.",9 Mar. 2014,6.3,"(1,187)"
12,13,3 Acts of God,Peter and the guys set out to find God and ask him to stop interfering in the outcomes of football games.,16 Mar. 2014,6.5,"(1,176)"
12,14,Fresh Heir,"When Carter makes Chris the sole future heir to his fortune after caring for him, Peter takes drastic measures to keep the wealth within his reach.",23 Mar. 2014,5.4,"(1,344)"
12,15,Secondhand Spoke,"Peter is asked to be the face of an anti-smoking campaign after taking up smoking cigarettes, while Stewie helps Chris face school bullies.",30 Mar. 2014,6.9,"(1,146)"
12,16,"Herpe, the Love Sore","Stewie gets herpes from Brian, while Peter and the guys discover that another group has taken their favorite booth at the Drunken Clam.",6 Apr. 2014,5.8,"(1,289)"
12,17,The Most Interesting Man in the World,"Lois calls Peter an idiot for bringing home the wrong baby, so he goes to Chicago on a business trip and returns a smart, classy person.",13 Apr. 2014,6.9,"(1,151)"
12,18,Baby Got Black,"Chris runs away with Jerome's daughter Pam, whom Jerome has forbidden Chris from dating, so Jerome must work with Peter to find their kids.",27 Apr. 2014,6.7,"(1,160)"
12,19,Meg Stinks!,"Peter takes Meg to a college for an interview, but end up partying; Brian is forced to live outside after being sprayed by a skunk.",4 May 2014,7.1,"(1,106)"
12,20,He's Bla-ack!,"Cleveland returns to Quahog, but is forbidden from spending time with Peter when their wives get into an argument over parenting.",11 May 2014,7.2,"(1,126)"
12,21,Chap Stewie,"Stewie tries to erase himself from history when Peter and Chris constantly interrupt his TV time, only to end up as the baby of a British family.",18 May 2014,7.0,"(1,096)"
13,1,The Simpsons Guy,"After fleeing Quahog due to Peter's misogynistic comic strip, the Griffins get their car stolen and end up getting stuck in Springfield.",28 Sep. 2014,8.4,"(4,682)"
13,2,The Book of Joe,Peter is hired to read Joe's new children's book; Brian takes up running to impress a girl.,5 Oct. 2014,6.6,"(1,195)"
13,3,Baking Bad,"Peter and Lois open a bakery, but things get out of hand when Peter comes up with a way to attract customers.",19 Oct. 2014,6.9,"(1,222)"
13,4,Brian the Closer,"After getting a cosmetic surgery, Brian becomes a real estate agent, only to get in trouble with Quagmire.",9 Nov. 2014,6.7,"(1,187)"
13,5,Turkey Guys,"On the night before Thanksgiving, Peter and Brian get drunk and eat the whole turkey, so they have to get a new one on Thanksgiving Day. With Peter gone, Stewie tries to help Chris take over as the man of the house.",16 Nov. 2014,6.8,"(1,141)"
13,6,"The 2,000-Year-Old Virgin",Peter and the guys set out to throw Jesus the best birthday party in order to help him lose his virginity.,7 Dec. 2014,5.9,"(1,365)"
13,7,"Stewie, Chris & Brian's Excellent Adventure","Stewie and Brian take Chris back through time to help him with history class, only to end up stuck in the past.",4 Jan. 2015,7.4,"(1,204)"
13,8,Our Idiot Brian,"Brian begins to think he's not so smart when he takes the SAT'S for Meg and gets a low score, so Peter decides to show him the joys of being an idiot.",11 Jan. 2015,7.0,"(1,117)"
13,9,This Little Piggy,Meg becomes a foot-fetish model; Brian accompanies Stewie on an adventure outside of preschool.,25 Jan. 2015,6.7,"(1,073)"
13,10,Quagmire's Mom,"Quagmire faces charges of statutory rape, and during his trial, his mom makes a surprise appearance to explain why he is the way that he is.",8 Feb. 2015,6.6,"(1,134)"
