Season,Episode,Title,Description,AirDate,Rating,Voters
3,1,Biology 101,"Jeff's plan to keep Pierce out of the Study Group backfires when he gets kicked out instead, Abed copes with bad news about Cougar Town, and Dean Pelton's authority is challenged by another Greendale dean.",22 Sep. 2011,8.0,"(3,488)"
3,2,Geography of Global Conflict,"When another over-achieving student steals Annie's idea for a Model U.N. club, the Study Group comes to her rescue. Meanwhile, new security cop Chang tries to stop Britta's last-ditch efforts to create a campus disturbance.",29 Sep. 2011,8.0,"(3,439)"
3,3,Competitive Ecology,"Chaos ensues when the Study Group tries to divide itself up into biology lab partners, and Chang appoints himself security ""detective,"" and tries to solve a mystery that is only in his head.",6 Oct. 2011,7.9,"(3,437)"
3,4,Remedial Chaos Theory,"At Abed and Troy's housewarming party, Jeff decides to let the decision on who gets the pizza rest on the roll of the dice, leaving Abed to contemplate six alternate realities.",13 Oct. 2011,9.8,"(11,722)"
3,5,Horror Fiction in Seven Spooky Steps,"During her pre-Halloween party, Britta gets everyone to tell a spooky story so that she can find out which member of the study group scored out as a psychopath on their psychology profiles.",27 Oct. 2011,8.7,"(4,051)"
3,6,Advanced Gay,"Pierce gets a visit from his bigoted father after his wipes become a hit in the gay community, and the dean of the School of Refrigeration recruits Troy to become his student.",3 Nov. 2011,7.6,"(3,348)"
3,7,Studies in Modern Movement,"The study group helps Annie move in with Troy and Abed - except for Jeff, who lies to get out of it but is busted by dean Pelton.",10 Nov. 2011,8.5,"(3,665)"
3,8,Documentary Filmmaking: Redux,"The dean is given the task of making a Greendale commercial, but the shoot soon goes over budget and spirals out of control - with Abed documenting the experience.",17 Nov. 2011,9.0,"(4,522)"
3,9,Foosball and Nocturnal Vigilantism,"Shirley teaches Jeff foosball so that he can beat a team of cocky, obnoxious Germans, while Annie creates an overly elaborate ruse so that she doesn't have to tell Abed that she broke his special edition The Dark Knight DVD.",1 Dec. 2011,8.3,"(3,542)"
3,10,Regional Holiday Music,"A holiday-themed parody of ""Glee"" in which Abed tries to persuade each member of the Study Group to join the glee club so that they can qualify for regionals.",8 Dec. 2011,8.5,"(4,178)"
3,11,Urban Matrimony and the Sandwich Arts,"Pierce comes to Shirley with a business proposal just as she's about to get married to Andre. Meanwhile, Troy and Abed try to act ""normal"" for the wedding, Britta discovers a new skill, and Jeff struggles with his toast.",15 Mar. 2012,7.6,"(3,240)"
3,12,Contemporary Impressionists,"The members of the Study Group take jobs as celebrity impersonators to pay off Abed's debt to a celebrity impersonator business, but can Jeff be Ryan Seacrest without his fragile ego spiral out of control?",22 Mar. 2012,7.9,"(3,304)"
3,13,Digital Exploration of Interior Design,"When Britta falls for the human embodiment of the Subway sandwich chain, Shirley and Pierce hope to use the situation to their advantage.",29 Mar. 2012,8.1,"(3,336)"
3,14,Pillows and Blankets,The students of Greendale are drawn into an epic pillow fight as Troy and Abed start a war that threatens to destroy their unique friendship.,5 Apr. 2012,9.3,"(5,543)"
